ivmeX,ivmeY,ivmeZ,tmp,GyroX,GyroY,GyroZ,A0,A1,A2,ivmeX2,ivmeY2,ivmeZ2,tmp2,GyroX2,GyroY2,GyroZ2,A02,A12,A22
-4276,-5636,13532,29.05,-217,11,-163,0,329,389,-5656,-7848,12516,28.15,-46,-5,0,185,408,96
-4344,-5596,13684,29.05,-256,-14,-233,0,333,390,-5676,-7960,12588,28.11,-57,-125,-51,184,406,95
-4312,-5604,13632,29.09,-200,-16,-249,0,328,393,-5636,-7900,12660,28.06,-51,-64,14,182,401,86
-4256,-5568,13700,29.09,-270,0,-213,0,329,393,-5676,-7912,12460,28.06,-27,2,3,178,418,94
-4272,-5688,13768,29.05,-278,-2,-132,0,332,397,-5652,-7844,12512,28.11,-41,9,42,178,413,83
-4332,-5648,13832,29.09,-265,0,-142,0,339,392,-5644,-7844,12492,28.06,-36,17,20,180,416,92
-4340,-5604,13632,29.05,-234,68,-227,0,340,396,-5540,-7816,12536,28.06,-40,-43,4,180,416,96
-4296,-5692,13792,29.00,-257,-2,-218,0,341,378,-5620,-7908,12400,28.11,-51,-12,10,180,418,99
-4444,-5648,13620,29.14,-280,-16,-235,0,342,386,-5592,-7872,12492,28.11,-49,-22,16,182,418,105
-4344,-5608,13676,29.05,-281,3,-156,0,342,386,-5668,-7840,12484,28.01,-68,-29,-13,182,420,105
-4400,-5620,13584,29.09,-200,13,-161,0,348,393,-5632,-7964,12560,28.15,-44,-18,-12,183,424,104
-4428,-5628,13628,28.95,-304,2,-230,0,347,392,-5624,-7856,12656,28.06,-49,-30,8,185,424,99
-4280,-5636,13864,29.09,-256,-5,-263,0,351,384,-5512,-7860,12436,28.11,-27,-29,3,186,416,82
-4224,-5608,13684,29.05,-255,-18,-181,0,351,382,-5548,-7944,12584,28.01,-42,1,-8,187,421,89
-4356,-5684,13688,28.95,-262,-28,-156,0,347,386,-5508,-7880,12496,27.97,-29,-17,-3,191,422,86
-4376,-5620,13656,28.91,-227,-17,-177,0,350,382,-5624,-7924,12472,28.06,-30,-11,-2,192,418,91
-4328,-5640,13816,28.95,-226,-9,-229,0,348,388,-5500,-7824,12468,28.11,-40,54,-14,188,419,87
-4312,-5740,13644,28.95,-255,-2,-240,0,358,389,-5564,-7852,12468,28.01,-16,-7,22,189,418,86
-4296,-5704,13644,29.00,-258,-29,-215,0,356,390,-5540,-7820,12508,28.06,1,-38,33,189,416,83
-4328,-5640,13828,29.05,-274,-10,-150,0,356,390,-5624,-7908,12664,28.06,-25,-27,-5,189,416,87
-4380,-5668,13756,28.95,-271,-16,-145,0,355,386,-5588,-7824,12424,28.01,-31,4,1,193,420,80
-4384,-5680,13764,29.00,-236,2,-225,0,356,384,-5608,-7900,12384,28.06,-63,26,-54,192,422,77
-4300,-5600,13572,29.05,-237,3,-207,0,354,381,-5604,-7812,12440,27.97,-45,9,1,191,423,74
-4412,-5600,13560,28.91,-142,-48,-173,0,360,380,-5552,-7824,12556,28.01,-26,-9,12,189,421,77
-4332,-5684,13684,29.00,-265,12,-130,0,359,389,-5612,-7848,12452,28.01,-49,-19,-17,186,417,79
-4400,-5632,13752,29.05,-211,17,-191,0,359,394,-5628,-7800,12604,27.92,-37,26,-11,183,416,77
-4312,-5616,13720,28.95,-237,-9,-195,0,357,391,-5632,-7896,12620,28.06,-43,18,-22,188,419,77
-4328,-5632,13652,29.00,-249,13,-215,0,357,391,-5580,-7920,12548,27.97,-52,-9,-13,187,418,71
-4296,-5676,13780,28.95,-230,1,-201,0,359,389,-5640,-7824,12508,28.06,-20,-26,4,188,416,73
-4388,-5652,13832,29.00,-252,13,-153,0,362,391,-5580,-7852,12372,28.01,-30,-30,-12,191,410,81
-4420,-5704,13772,29.00,-261,64,-76,0,365,376,-5652,-7876,12608,28.01,-72,-44,4,192,414,77
-4272,-5436,13508,28.86,-259,28,-251,0,360,381,-5692,-7912,12456,27.97,-49,-38,-12,191,418,84
-4324,-5612,13596,28.91,-226,14,-260,0,359,382,-5684,-7944,12552,27.87,-53,-5,17,191,418,83
-4452,-5592,13508,28.95,-253,20,-215,0,363,383,-5564,-7952,12584,27.87,-62,-13,3,189,414,78
-4428,-5660,13708,28.95,-250,7,-132,0,364,377,-5608,-8028,12424,28.01,-9,-11,-10,187,415,80
-4376,-5636,13660,28.91,-273,7,-176,0,361,389,-5584,-7856,12456,28.01,-25,-30,-16,187,416,81
-4376,-5688,13660,28.86,-262,-15,-242,0,362,392,-5652,-7956,12504,28.01,-26,-22,-12,187,412,81
-4400,-5628,13692,29.00,-254,-2,-242,2,362,393,-5672,-7864,12508,28.01,-38,8,-10,187,408,76
-4360,-5700,13616,28.86,-248,-26,-189,0,363,396,-5560,-7764,12616,27.97,-26,35,6,190,416,77
-4480,-5584,13736,28.95,-241,-11,-123,0,363,393,-5484,-7908,12524,27.97,-18,-38,18,190,419,81
-4444,-5584,13696,28.86,-247,-12,-164,0,363,399,-5752,-7872,12596,27.92,-25,-2,11,190,417,79
-4452,-5676,13636,28.81,-232,-5,-217,0,365,396,-5612,-7828,12604,27.92,-42,-35,7,190,417,81
-4360,-5708,13620,28.86,-283,12,-235,0,364,396,-5552,-7836,12468,27.87,-44,-6,14,190,419,82
-4392,-5668,13872,28.81,-252,-26,-180,0,364,397,-5584,-7788,12484,27.97,-26,-14,6,191,417,77
-4288,-5744,13660,28.81,-254,-4,-166,0,361,396,-5716,-7824,12512,27.92,-40,-6,-4,191,413,73
-4368,-5708,13620,28.86,-262,-6,-212,0,359,394,-5632,-7884,12460,28.01,-26,-26,-13,191,415,83
-4492,-5624,13840,28.91,-240,-11,-240,4,357,391,-5564,-7820,12540,27.87,-38,-6,-21,189,415,77
-4392,-5636,13756,28.81,-240,3,-227,0,364,396,-5652,-7960,12432,27.87,19,-32,67,192,415,68
-4436,-5636,13644,28.95,-270,14,-206,0,362,399,-5588,-7880,12464,27.97,-55,-51,-7,191,417,71
-4408,-5660,13700,28.81,-262,-4,-137,0,364,392,-5624,-8012,12560,27.92,-45,1,-39,188,411,64
-4416,-5688,13708,28.95,-246,-7,-153,0,365,387,-5652,-7884,12424,27.92,-45,13,0,190,416,66
-4484,-5716,13488,28.91,-256,-5,-199,0,365,385,-5532,-7816,12448,27.87,-30,3,-33,189,414,68
-4388,-5628,13612,28.86,-240,-14,-215,0,369,385,-5672,-7860,12468,27.87,-39,-26,-1,189,414,69
-4492,-5568,13768,28.86,-283,-5,-203,0,369,382,-5604,-7916,12388,27.82,-44,-34,15,188,414,68
-4432,-5664,13468,28.86,-233,-27,-171,0,369,395,-5576,-7960,12592,27.92,-54,-13,-4,189,415,70
-4432,-5712,13668,28.86,-234,4,-151,0,372,395,-5620,-7860,12592,27.82,-31,-30,10,188,414,65
-4516,-5728,13708,28.81,-247,-2,-202,0,372,392,-5632,-7804,12424,27.92,-43,-39,-1,187,413,58
-4348,-5704,13620,28.77,-242,-27,-243,0,373,388,-5672,-7852,12488,27.87,-65,-1,-30,190,415,60
-4412,-5668,13608,28.77,-247,12,-221,0,377,384,-5644,-7940,12616,27.87,-24,-28,6,189,410,57
-4412,-5672,13684,28.81,-242,14,-150,0,375,384,-5624,-7912,12432,27.92,-58,-38,4,189,410,62
-4364,-5624,13688,28.77,-265,-22,-149,0,373,393,-5616,-7948,12480,27.78,-60,3,-10,193,411,61
-4408,-5640,13664,28.77,-249,6,-203,0,374,388,-5624,-7976,12540,27.87,-50,-14,-17,192,413,61
-4344,-5688,13620,28.81,-261,-4,-255,0,378,390,-5640,-7808,12564,27.87,-39,-49,-10,190,411,63
-4456,-5728,13620,28.86,-260,-4,-211,0,377,391,-5612,-7896,12552,27.87,-56,-23,-15,194,410,59
-4356,-5684,13752,28.72,-250,-11,-134,0,378,387,-5600,-7876,12540,27.97,-54,0,5,193,413,55
-4432,-5548,13584,28.81,-219,-3,-196,0,380,385,-5560,-7916,12472,27.92,-43,-24,-8,191,410,63
-4492,-5660,13616,28.77,-254,9,-205,0,378,393,-5628,-7948,12504,27.87,-24,-21,-12,192,409,65
-4320,-5716,13712,28.72,-237,18,-218,0,376,395,-5520,-7888,12436,27.87,-31,-15,-12,194,413,67
-4412,-5636,13632,28.81,-238,-23,-242,0,376,387,-5576,-7864,12568,27.87,-46,-24,-4,194,413,66
-4344,-5668,13656,28.86,-252,-4,-173,0,378,387,-5700,-7900,12496,27.78,-52,-30,5,194,412,67
-4376,-5672,13680,28.81,-275,-5,-164,0,377,384,-5580,-7872,12320,27.82,-59,-32,4,193,411,63
-4488,-5660,13556,28.77,-198,-6,-204,0,375,384,-5624,-7920,12328,27.87,-43,-30,-28,195,408,61
-4296,-5616,13720,28.72,-277,-2,-209,0,373,385,-5540,-7884,12416,27.82,-64,-44,11,195,408,60
-4404,-5712,13708,28.72,-241,-18,-196,0,374,383,-5548,-7884,12572,27.87,-24,24,-6,195,411,60
-4368,-5660,13688,28.77,-228,-14,-179,0,373,384,-5548,-7956,12540,27.87,-12,-24,18,193,410,59
-4408,-5632,13620,28.77,-256,-7,-160,0,373,389,-5556,-7900,12592,27.78,-33,-48,7,195,411,59
-4520,-5592,13620,28.62,-224,1,-178,0,373,388,-5584,-7912,12448,27.92,-101,18,-51,196,411,65
-4400,-5656,13748,28.67,-263,-33,-221,0,370,388,-5684,-7928,12436,27.87,-53,4,-19,196,410,64
-4332,-5628,13596,28.62,-231,1,-214,0,371,388,-5520,-7916,12440,27.73,-19,32,-1,193,410,61
-4436,-5672,13648,28.67,-232,-8,-184,0,371,391,-5632,-7836,12576,27.78,-34,-8,2,192,422,65
-4440,-5600,13668,28.72,-257,-6,-160,0,370,389,-5568,-7764,12612,27.78,-38,13,-2,190,423,63
-4332,-5648,13708,28.77,-272,-35,-207,3,371,388,-5560,-8000,12480,27.82,-25,-24,-8,191,429,62
-4528,-5660,13888,28.77,-256,-7,-245,0,369,386,-5684,-7828,12496,27.87,-57,-6,2,191,426,62
-4392,-5672,13564,28.62,-235,22,-234,0,369,388,-5588,-7848,12544,27.78,-43,-21,10,194,425,65
-4428,-5692,13668,28.72,-247,-21,-163,0,368,386,-5428,-7936,12556,27.87,-37,-28,-28,195,425,62
-4508,-5712,13776,28.67,-237,-12,-145,0,367,387,-5624,-7908,12508,27.78,-40,-30,6,194,426,57
-4396,-5712,13720,28.67,-236,-17,-190,0,367,387,-5592,-7888,12440,27.82,-24,-24,23,191,425,54
-4508,-5648,13568,28.62,-265,-13,-228,0,366,383,-5592,-7900,12516,27.82,-41,13,-7,192,427,56
-4468,-5716,13676,28.67,-240,-18,-212,0,366,389,-5508,-7888,12508,27.87,-37,-11,1,195,427,52
-4376,-5552,13692,28.77,-232,-22,-152,0,360,390,-5648,-7888,12588,27.87,-55,-14,-18,196,423,55
-4352,-5732,13620,28.72,-258,-15,-179,0,361,388,-5620,-7940,12404,27.68,-31,-4,-1,192,420,53
-4472,-5668,13736,28.62,-258,5,-223,0,364,388,-5736,-8072,12576,27.73,-46,-33,-12,192,423,53
-4460,-5608,13740,28.67,-258,-16,-242,0,366,389,-5684,-7848,12460,27.73,-29,-7,-6,191,420,55
-4408,-5736,13596,28.58,-254,7,-206,0,369,376,-5624,-7848,12448,27.68,-34,-26,3,189,421,56
-4332,-5716,13576,28.53,-252,-29,-160,0,368,392,-5584,-7948,12532,27.73,-47,-36,2,188,420,58
-4444,-5628,13608,28.67,-239,-18,-153,0,366,389,-5568,-7896,12412,27.82,-33,-31,-11,185,417,60
-4436,-5744,13676,28.62,-232,7,-234,0,366,388,-5616,-7780,12632,27.73,-37,-49,-10,188,418,59
-4416,-5688,13664,28.62,-226,9,-230,0,367,380,-5668,-7900,12532,27.82,-35,-9,-26,191,420,57
-4504,-5684,13620,28.58,-239,-30,-238,0,363,375,-5588,-7916,12356,27.78,-48,-14,-3,189,417,61
-4408,-5656,13592,28.62,-230,-27,-165,0,365,375,-5520,-7928,12516,27.78,-48,14,-2,188,418,61
-4464,-5704,13644,28.72,-221,-8,-159,0,366,379,-5592,-7856,12468,27.82,-47,-7,13,187,422,50
-4460,-5604,13752,28.67,-257,11,-205,0,367,380,-5636,-7888,12660,27.73,-28,-28,-20,190,420,50
-4484,-5640,13656,28.72,-185,86,-267,0,371,382,-5624,-7940,12584,27.78,-29,0,-10,190,419,51
-4612,-5704,13552,28.62,-228,-47,-231,0,371,383,-5560,-7832,12536,27.68,-40,-26,-5,191,415,49
-4432,-5752,13720,28.58,-254,-44,-186,0,368,382,-5544,-7928,12588,27.78,-16,-34,-11,192,413,51
-4356,-5740,13724,28.48,-274,-9,-184,0,371,380,-5608,-8012,12420,27.78,-64,-48,8,191,416,51
-4388,-5644,13660,28.62,-226,27,-188,0,369,382,-5564,-7928,12504,27.82,-57,-1,-12,190,415,53
-4436,-5656,13672,28.67,-242,9,-211,0,368,388,-5580,-7956,12556,27.73,-49,5,-23,191,414,55
-4400,-5760,13676,28.53,-261,-33,-230,0,366,389,-5568,-7972,12508,27.78,-30,-8,-2,189,415,56
-4496,-5604,13644,28.53,-241,-4,-154,0,363,383,-5596,-7844,12492,27.64,-23,-35,-10,190,415,57
-4496,-5680,13632,28.58,-251,-15,-172,0,363,384,-5528,-7952,12412,27.73,-24,-22,1,190,411,61
-4480,-5628,13596,28.62,-246,-7,-178,0,365,383,-5644,-7872,12520,27.68,-62,-15,-5,191,415,61
-4448,-5780,13668,28.58,-247,-5,-233,0,363,382,-5608,-7900,12584,27.68,-55,-6,9,192,414,59
-4596,-5780,13700,28.53,-255,18,-239,0,362,388,-5624,-7812,12412,27.64,-30,12,7,194,416,59
-4508,-5672,13648,28.53,-261,-12,-156,0,362,383,-5556,-7948,12452,27.73,-44,-13,-13,193,414,60
-4528,-5628,13708,28.58,-250,-19,-163,0,362,383,-5700,-7916,12544,27.73,-46,-19,8,193,419,61
-4496,-5704,13732,28.58,-246,12,-209,0,364,383,-5684,-7920,12600,27.68,-27,-10,10,192,417,61
-4516,-5716,13552,28.44,-242,-28,-230,0,365,380,-5596,-7932,12648,27.68,-25,-50,-9,193,416,61
-4496,-5672,13544,28.53,-239,-6,-222,0,364,377,-5684,-7848,12500,27.78,-60,7,-14,192,413,58
-4464,-5628,13584,28.58,-265,-17,-148,0,363,371,-5564,-8008,12520,27.64,-44,-31,11,193,415,56
-4468,-5692,13700,28.53,-247,-9,-160,0,366,378,-5600,-7860,12520,27.64,-38,-26,-10,191,415,55
-4520,-5720,13540,28.58,-249,-26,-196,0,365,379,-5564,-7888,12444,27.73,-38,-7,4,189,415,60
-4424,-5584,13644,28.48,-248,10,-226,0,364,366,-5580,-7928,12616,27.59,-39,-34,7,191,417,59
-4472,-5708,13740,28.53,-282,-13,-200,0,364,361,-5608,-7880,12644,27.68,-51,-36,-23,190,412,59
-4412,-5668,13544,28.53,-245,-3,-152,0,364,367,-5616,-7848,12348,27.68,-24,-5,-10,190,420,59
-4476,-5632,13660,28.58,-264,-10,-167,0,365,374,-5556,-7960,12512,27.64,-35,-26,-19,189,418,58
-4448,-5688,13564,28.53,-261,4,-229,0,363,376,-5632,-7900,12584,27.64,-24,-27,6,190,422,55
-4452,-5756,13632,28.48,-256,-2,-215,0,364,375,-5480,-7960,12440,27.68,-53,-24,-13,193,424,59
-4360,-5744,13680,28.53,-237,-2,-228,0,368,378,-5648,-7920,12628,27.68,-24,-7,-11,207,420,58
-4548,-5660,13748,28.48,-250,-5,-161,0,365,377,-5660,-7924,12576,27.68,-43,-3,13,209,419,63
-4492,-5632,13548,28.44,-252,5,-178,0,363,387,-5656,-7944,12524,27.64,-35,-15,3,211,417,60
-4448,-5704,13668,28.48,-248,-19,-191,0,362,387,-5604,-7932,12532,27.64,-31,12,-11,212,414,61
-4400,-5668,13628,28.48,-249,-16,-221,0,363,397,-5652,-7936,12576,27.64,-27,-8,-17,216,415,63
-4424,-5700,13688,28.44,-248,-9,-203,0,365,394,-5620,-7932,12464,27.68,-30,-27,-18,211,414,62
-4432,-5756,13616,28.39,-255,7,-166,0,363,390,-5596,-7900,12636,27.59,-27,-9,-11,211,414,60
-4528,-5704,13628,28.48,-233,-11,-147,0,366,390,-5580,-7900,12476,27.59,-31,-38,-1,212,417,58
-4420,-5704,13712,28.44,-238,14,-179,0,366,388,-5596,-7844,12492,27.45,-39,-15,-5,208,417,58
-4384,-5708,13616,28.39,-263,-7,-227,0,366,388,-5664,-7888,12592,27.64,-33,-13,-17,211,417,59
-4544,-5656,13812,28.44,-252,11,-225,0,363,383,-5628,-7920,12580,27.64,-25,-39,2,213,414,72
-4496,-5696,13636,28.44,-246,-13,-172,0,367,381,-5728,-7940,12584,27.68,-52,-16,-9,217,413,70
-4472,-5740,13580,28.39,-241,-5,-146,0,366,390,-5604,-7904,12608,27.68,-10,-21,-10,214,418,72
-4516,-5616,13604,28.44,-265,-17,-186,0,365,390,-5516,-7892,12412,27.68,-33,-18,-1,216,424,76
-4576,-5636,13688,28.44,-248,-27,-195,0,366,377,-5492,-7984,12436,27.64,-31,-18,-11,214,429,73
-4592,-5700,13756,28.48,-269,10,-213,0,366,380,-5548,-7916,12568,27.64,-54,-28,-15,213,422,74
-4500,-5656,13736,28.39,-235,-16,-174,0,367,388,-5604,-7884,12420,27.54,-54,7,-23,215,421,73
-4496,-5688,13696,28.44,-261,-20,-123,0,366,385,-5580,-7980,12512,27.64,-46,-16,5,217,420,73
-4480,-5788,13652,28.39,-242,8,-180,0,365,391,-5552,-7956,12460,27.59,-40,-45,-22,220,416,75
-4488,-5736,13740,28.34,-257,-10,-249,0,363,391,-5684,-7972,12504,27.49,-31,-7,-8,223,416,75
-4516,-5620,13800,28.44,-246,-3,-222,0,360,383,-5476,-7904,12604,27.54,-25,-36,-22,225,417,72
-4428,-5704,13556,28.39,-236,-1,-146,0,361,388,-5648,-7956,12388,27.54,-35,-15,-1,223,414,72
-4512,-5652,13580,28.44,-249,-1,-164,0,361,382,-5596,-7912,12468,27.73,-25,-29,-5,222,426,70
-4472,-5716,13592,28.39,-268,10,-154,0,367,385,-5632,-7860,12520,27.59,-44,-27,-2,223,424,68
-4560,-5768,13752,28.39,-262,-28,-235,0,363,380,-5596,-7888,12584,27.59,-30,-31,1,220,425,66
-4516,-5704,13716,28.34,-253,-17,-234,0,368,381,-5604,-7956,12428,27.54,-26,-47,7,219,429,72
-4496,-5656,13548,28.34,-262,-32,-227,0,364,379,-5616,-7860,12572,27.64,-28,-1,13,217,425,71
-4552,-5752,13728,28.39,-245,-18,-153,0,361,378,-5544,-8000,12680,27.59,-38,-20,24,213,425,73
-4472,-5824,13768,28.29,-237,-12,-187,0,362,378,-5588,-7920,12516,27.49,-24,1,11,214,428,73
-4412,-5696,13628,28.34,-240,-16,-223,0,368,375,-5720,-7944,12516,27.49,-34,-8,-1,215,425,75
-4496,-5684,13656,28.39,-240,-15,-226,0,364,376,-5612,-7888,12524,27.54,-34,14,8,210,433,74
-4536,-5684,13668,28.29,-228,-12,-185,0,364,374,-5592,-7928,12516,27.59,-21,-1,-7,214,428,76
-4552,-5776,13536,28.34,-243,-34,-172,0,366,370,-5556,-7996,12568,27.54,-41,-15,-13,213,428,77
-4536,-5668,13580,28.29,-250,-19,-207,0,364,367,-5672,-7988,12420,27.64,-49,-41,10,214,426,74
-4456,-5708,13768,28.39,-244,19,-218,0,362,371,-5580,-7860,12468,27.54,-38,-19,0,215,429,77
-4512,-5652,13668,28.39,-237,-12,-240,0,370,371,-5612,-8032,12432,27.54,-36,2,-6,214,424,77
-4504,-5700,13572,28.34,-250,-19,-199,0,370,371,-5724,-7920,12548,27.49,-22,-6,17,213,424,75
-4500,-5768,13668,28.25,-260,-12,-162,0,367,372,-5648,-8004,12560,27.45,-40,-18,4,212,426,73
-4584,-5644,13608,28.29,-254,-37,-196,0,369,375,-5604,-8000,12568,27.54,-23,-1,3,211,429,73
-4520,-5684,13724,28.39,-246,-27,-231,0,365,373,-5696,-8036,12436,27.59,-38,-48,-24,212,438,74
-4556,-5696,13620,28.25,-242,-28,-215,0,367,375,-5600,-7868,12584,27.49,-46,-10,-7,213,425,73
-4476,-5736,13564,28.44,-251,3,-173,0,361,379,-5636,-7920,12412,27.54,-43,-14,-21,214,429,77
-4576,-5736,13628,28.29,-245,-33,-174,0,361,381,-5684,-7916,12528,27.45,-34,-28,-6,215,430,75
-4520,-5724,13692,28.34,-270,-17,-196,0,361,378,-5672,-7916,12488,27.54,-36,-14,-3,217,423,72
-4528,-5700,13592,28.34,-264,-15,-253,0,361,387,-5676,-8012,12348,27.54,-23,-36,17,217,431,74
-4456,-5712,13488,28.29,-250,0,-227,0,359,384,-5620,-7844,12444,27.49,-26,-24,19,218,426,72
-4464,-5668,13684,28.34,-253,-23,-179,0,360,381,-5492,-7892,12484,27.59,-40,-32,-18,216,432,73
-4628,-5640,13796,28.25,-234,9,-169,0,360,379,-5580,-7892,12576,27.49,-30,-27,-12,215,427,72
-4484,-5584,13548,28.29,-248,4,-199,0,363,385,-5512,-7976,12596,27.49,-33,-17,15,216,427,72
-4576,-5796,13508,28.25,-260,8,-226,0,361,384,-5664,-7900,12400,27.59,-27,-30,6,220,423,76
-4560,-5724,13592,28.29,-239,-29,-223,0,365,379,-5696,-7940,12336,27.49,-48,-38,14,218,423,75
-4568,-5732,13648,28.25,-244,5,-187,0,363,385,-5632,-7960,12412,27.45,-60,-25,-7,217,419,76
-4504,-5744,13592,28.20,-245,-9,-159,0,362,387,-5576,-7916,12540,27.54,-34,-13,-17,218,421,77
-4480,-5720,13652,28.25,-250,-15,-142,0,365,384,-5456,-7940,12668,27.45,-46,-31,-4,214,413,77
-4536,-5736,13640,28.29,-256,-13,-183,0,365,382,-5536,-7928,12556,27.54,-42,-7,13,211,418,78
-4432,-5740,13648,28.20,-238,-30,-203,0,367,382,-5664,-7916,12548,27.49,-43,-28,-14,211,414,76
-4464,-5652,13612,28.11,-252,-19,-196,0,366,378,-5556,-7928,12500,27.49,-59,-43,18,209,414,78
-4496,-5740,13792,28.15,-209,1,-150,0,365,378,-5524,-7920,12524,27.40,-34,-19,6,211,421,79
-4476,-5680,13680,28.29,-291,-31,-167,0,365,375,-5588,-7824,12488,27.54,-48,-23,3,210,422,79
-4536,-5732,13680,28.20,-245,12,-218,0,363,380,-5612,-7896,12536,27.45,-48,-20,-17,209,414,79
-4560,-5712,13672,28.25,-252,-14,-246,1,363,387,-5636,-7992,12452,27.49,-53,4,-1,211,421,75
-4532,-5644,13608,28.20,-250,-10,-181,0,363,387,-5632,-7892,12544,27.49,-53,-7,2,209,419,81
-4536,-5756,13620,28.20,-258,-13,-148,0,365,389,-5616,-7936,12472,27.54,-22,-14,8,211,424,79
-4572,-5708,13716,28.25,-246,-22,-206,0,364,391,-5540,-7876,12540,27.49,-67,-22,4,209,424,79
-4552,-5644,13548,28.25,-247,-1,-245,1,364,392,-5564,-7956,12460,27.40,-26,-24,8,209,423,82
-4508,-5720,13628,28.20,-238,1,-223,0,365,389,-5444,-7912,12492,27.35,-48,-18,-2,206,420,82
-4584,-5816,13572,28.25,-235,-28,-188,0,363,383,-5600,-8004,12428,27.35,-30,-3,-15,208,427,83
-4452,-5792,13648,28.15,-258,-24,-147,0,368,383,-5740,-7960,12664,27.40,-43,-8,-15,208,422,82
-4520,-5684,13632,28.11,-245,-28,-176,0,367,385,-5556,-7916,12608,27.49,-43,-10,0,211,421,84
-4464,-5732,13640,28.15,-251,-20,-231,3,369,385,-5656,-7896,12428,27.40,-25,-4,5,208,422,83
-4580,-5776,13620,28.15,-219,-11,-248,0,368,383,-5588,-7892,12420,27.45,-59,-2,-6,207,421,84
-4488,-5668,13668,28.15,-234,-15,-162,0,368,380,-5652,-7888,12548,27.40,-19,-7,2,207,427,83
-4628,-5564,13612,28.20,-240,7,-146,0,368,386,-5488,-7900,12532,27.45,-23,-10,-9,206,423,85
-4464,-5660,13676,28.15,-244,-4,-171,0,367,379,-5632,-7940,12476,27.40,-37,-24,-24,205,420,83
-4540,-5660,13568,28.20,-252,-17,-224,0,369,387,-5588,-8008,12464,27.49,-46,-26,-19,204,419,86
-4436,-5732,13580,28.20,-251,-16,-233,0,364,392,-5508,-7892,12528,27.49,-44,-14,-1,203,423,87
-4540,-5716,13596,28.06,-235,-22,-208,0,367,392,-5652,-7920,12504,27.49,-43,-11,-34,199,422,84
-4452,-5652,13700,28.15,-238,27,-158,0,367,392,-5700,-8020,12624,27.40,-33,-8,11,201,427,82
-4508,-5716,13696,28.11,-254,-8,-202,0,367,389,-5636,-8000,12456,27.35,-34,-17,9,203,426,80
-4448,-5684,13472,28.15,-238,-16,-217,0,367,389,-5596,-7924,12528,27.45,-35,-36,-16,206,426,84
-4552,-5776,13636,28.15,-242,-34,-232,0,370,386,-5544,-7924,12504,27.35,-54,-26,-3,205,425,87
-4532,-5684,13636,28.20,-235,-18,-208,0,370,382,-5632,-7980,12436,27.31,-48,-2,-5,202,422,86
-4612,-5792,13708,28.11,-247,-6,-156,0,372,383,-5688,-7864,12496,27.45,-48,-14,-5,202,427,87
-4608,-5732,13704,28.06,-245,2,-191,0,373,389,-5568,-7888,12568,27.40,-36,-8,-12,207,427,88
-4412,-5716,13620,28.20,-253,-26,-230,0,376,390,-5684,-8008,12464,27.40,-38,-25,14,203,432,86
-4504,-5676,13616,28.15,-234,-15,-226,0,375,391,-5616,-7980,12536,27.40,-46,-11,-12,201,426,83
-4560,-5724,13656,28.15,-236,-19,-194,0,373,388,-5616,-7900,12440,27.40,-20,-16,27,199,428,83
-4604,-5728,13536,28.20,-235,-2,-128,0,371,386,-5640,-7912,12496,27.31,-46,-23,-2,199,430,81
-4456,-5732,13632,28.06,-257,-12,-162,0,373,389,-5580,-7884,12468,27.40,-36,3,8,198,432,74
-4540,-5644,13752,28.06,-242,-12,-196,0,372,388,-5592,-7944,12536,27.35,-41,-19,-5,195,431,78
-4508,-5756,13564,28.11,-239,-14,-212,0,372,394,-5540,-7924,12592,27.31,-28,-24,13,195,428,78
-4524,-5776,13592,28.11,-238,-24,-184,0,370,396,-5620,-8036,12468,27.31,-26,-23,21,194,429,77
-4560,-5720,13660,28.06,-227,3,-175,0,369,395,-5592,-7944,12332,27.31,-39,-25,-5,194,429,77
-4460,-5744,13668,28.01,-237,-21,-158,0,370,395,-5576,-7920,12444,27.31,-36,-24,5,190,429,78
-4460,-5768,13768,28.20,-248,-13,-228,0,371,396,-5668,-8040,12532,27.35,-45,-19,-25,192,430,81
-4476,-5768,13640,28.06,-246,-6,-242,0,370,403,-5612,-8056,12520,27.35,-49,-14,11,191,433,81
-4500,-5664,13612,28.06,-242,-35,-192,0,371,394,-5556,-7896,12568,27.35,-33,-22,15,190,433,87
-4564,-5752,13668,28.11,-246,-20,-156,0,373,395,-5584,-7864,12424,27.26,-36,-3,9,188,431,83
-4540,-5704,13644,28.06,-240,-13,-136,0,374,393,-5568,-7956,12416,27.40,-50,-26,3,189,429,85
-4652,-5704,13604,28.06,-268,6,-208,0,373,396,-5668,-7908,12496,27.21,-32,-19,-1,189,431,82
-4624,-5744,13672,28.11,-261,-4,-210,0,370,396,-5612,-7888,12344,27.35,-47,5,-8,189,429,68
-4552,-5640,13588,28.06,-218,-16,-192,0,372,396,-5592,-7928,12432,27.31,-32,-28,-11,189,430,74
-4500,-5708,13716,28.11,-259,-21,-169,0,371,396,-5648,-7900,12464,27.31,-15,-23,-15,188,425,79
-4584,-5640,13668,28.11,-231,1,-156,0,372,398,-5660,-7932,12264,27.40,-42,-26,-3,187,424,78
-4420,-5696,13584,28.15,-259,3,-171,0,371,390,-5656,-7936,12600,27.31,-37,-36,3,187,420,80
-4528,-5748,13516,28.01,-256,-1,-220,0,376,396,-5504,-7912,12480,27.35,-51,-10,2,187,425,78
-4520,-5732,13736,28.06,-235,4,-207,0,373,395,-5628,-7976,12548,27.26,-40,-26,-1,188,425,81
