ivmeX,ivmeY,ivmeZ,tmp,GyroX,GyroY,GyroZ,A0,A1,A2,ivmeX2,ivmeY2,ivmeZ2,tmp2,GyroX2,GyroY2,GyroZ2,A02,A12,A22
2624,-8968,12908,28.62,-67,539,-103,0,789,927,5140,2796,17848,27.59,-937,-969,-898,753,450,703
4496,-8744,16388,28.67,-11882,-4561,2134,0,619,924,-3084,6612,14824,27.59,936,-777,-123,863,524,823
1916,-12724,5396,28.62,-6607,-2927,3139,0,455,669,-3336,7360,14512,27.54,-64,137,-423,881,571,847
2160,-12948,9728,28.67,7739,1384,1264,0,348,509,-3380,6144,14392,27.68,-956,279,-94,875,569,850
5292,-12492,12484,28.67,14007,686,-5374,0,419,807,-2428,6620,16140,27.64,5113,4466,-997,612,459,827
2488,-8856,12964,28.67,882,-951,-1413,0,742,918,-8132,6884,11752,27.64,520,2684,-1446,273,387,310
3264,-8576,13328,28.67,-1626,2000,1060,0,763,945,-4508,2288,7664,27.54,-4034,-1145,-3581,271,359,73
2116,-8336,13116,28.67,-379,1571,665,0,737,926,-5284,11624,19008,27.59,-1606,-5629,2278,661,367,723
3024,-8432,14308,28.67,-3175,-2098,-1247,2,680,900,-2972,6448,14384,27.54,-14,-970,-252,837,481,841
3792,-13580,10836,28.53,-17258,-3977,2302,0,462,781,-3444,6928,14652,27.49,-147,109,-599,876,572,863
3316,-8048,4008,28.67,2534,-1970,-3017,0,379,473,-3484,5516,14296,27.54,-1607,494,-259,864,585,868
4548,-7964,13404,28.72,17045,3463,-4363,0,290,631,-3480,5536,15000,27.54,659,245,261,806,535,862
6728,-8668,13152,28.62,629,1728,431,0,713,859,-4844,6120,15388,27.59,3789,11461,-2860,314,443,716
4952,-8432,13648,28.72,792,-1672,-1315,0,786,950,-5560,3800,9572,27.59,-293,-2542,7062,269,363,103
3992,-8908,12936,28.72,-2218,2626,1627,0,804,966,-6304,3128,14704,27.49,-3412,-10694,1203,195,362,577
2676,-9152,13052,28.67,571,114,823,0,789,951,-4512,5224,13532,27.64,936,-1263,203,837,489,779
5824,-9248,17968,28.72,-19296,-7601,3350,1,548,932,-2676,7248,14636,27.59,178,-315,-406,900,550,847
944,-13940,5584,28.72,-2078,-3089,1968,0,456,580,-3036,6492,14192,27.54,-2218,999,-533,906,566,850
2540,-17180,9696,28.62,9699,2323,361,0,334,525,-2396,4628,14700,27.64,-342,-59,294,899,566,835
3760,-9860,13456,28.62,10393,1627,-5759,0,338,867,-7056,7496,16740,27.59,8333,9912,-1987,417,438,805
1528,-7700,13424,28.72,1193,62,-490,0,786,939,-5948,7116,9020,27.49,1154,-1294,6045,279,322,93
3264,-8828,13296,28.67,-1007,1263,841,0,815,965,-132,20232,16020,27.59,22,-7270,-136,294,324,177
2164,-8864,12848,28.72,-705,1752,1135,0,786,958,640,696,15856,27.54,-1525,-464,-1714,794,560,654
2684,-8740,14708,28.62,-3233,-1972,-1235,0,722,948,-3228,6188,14836,27.49,368,-767,-210,890,682,763
3096,-13620,11916,28.67,-19642,-4687,3967,0,458,863,-3516,6388,14620,27.59,-874,353,-416,907,718,795
1284,-8120,4144,28.72,4128,-2843,-2751,0,386,509,-3396,5916,14772,27.54,-1138,176,-77,899,700,770
5708,-5956,16076,28.67,17649,3811,-5836,0,307,782,-884,5892,16940,27.59,7881,8357,-2097,558,575,719
5848,-7384,14212,28.72,2109,4078,434,0,706,924,-6488,6068,11432,27.59,-916,-304,2577,303,395,161
5180,-9396,13328,28.72,350,-844,-321,0,790,964,-9864,8200,19780,27.59,-442,-3752,-5136,298,324,185
3416,-8808,12684,28.72,-1883,2115,1705,0,787,971,5400,1380,15840,27.59,467,494,-585,783,511,683
2216,-7764,13316,28.77,73,-119,-540,0,748,965,-3640,6900,14736,27.49,3224,-996,154,897,585,819
4516,-12488,15672,28.72,-26125,-5476,4204,0,454,944,-3248,6580,14328,27.49,-683,439,-245,909,658,839
2836,-9640,2724,28.62,2988,-2425,606,0,407,567,-3256,6232,14340,27.54,-1258,148,198,900,616,827
6388,-12532,11964,28.62,14975,5211,-6685,0,282,582,-3500,7004,17316,27.64,3558,6266,-1321,515,511,819
6444,-5308,16608,28.67,4203,1742,1392,0,641,882,-8724,6532,7732,27.64,-992,1053,-1696,314,366,220
4088,-8724,13220,28.72,1465,-2416,-1427,0,767,960,-3692,924,8856,27.54,-4815,-1911,-6273,324,316,73
3852,-8872,13308,28.67,-1853,2203,1548,0,802,972,-1644,12084,20908,27.49,-3511,-4838,1123,743,619,372
2200,-8552,12908,28.72,-618,661,1029,0,762,966,-3180,6408,15124,27.49,2410,-1688,-116,885,773,690
2480,-6432,16680,28.77,-14181,-4625,854,0,568,948,-3692,6756,14640,27.54,-1135,180,-547,908,817,731
1856,-13476,7636,28.62,-3069,-3050,-45,0,448,636,-3368,5096,14432,27.59,-2850,572,-172,903,802,677
-892,-5472,4532,28.67,-4082,10368,9521,0,302,425,-2636,4612,15256,27.59,2155,-752,719,884,811,701
2768,-9444,13768,28.67,11554,1099,-4415,0,354,823,-3416,7260,18540,27.64,11419,20280,-4334,360,713,737
632,-8320,13052,28.62,1535,-98,703,0,732,924,-6544,6472,8264,27.54,-1291,-1050,2785,293,332,115
3720,-8640,13408,28.67,-388,549,247,0,805,958,-8580,18096,16604,27.54,-2411,-11586,3037,281,310,203
2644,-8408,12972,28.67,-1159,2155,1323,0,784,951,-3512,5148,15088,27.59,1356,-207,-993,825,598,679
2620,-7832,14516,28.72,-3212,-1834,-1107,0,696,936,-2832,7872,14608,27.64,-68,-975,-235,908,697,769
2396,-12508,10260,28.72,-17266,-4173,4097,0,467,794,-3400,6848,14384,27.59,-1571,559,-620,915,734,801
-2656,-4173,4097,28.72,-2656,-4173,4097,0,417,497,-3088,5916,14592,27.59,-1969,15,179,907,718,781
6236,-8388,14772,28.67,17588,5393,-7437,0,306,616,-3596,8380,17824,27.54,6160,8317,-2877,472,608,795
6444,-8704,12980,28.72,1772,2412,1335,0,698,894,-7068,7364,7340,27.45,-526,1541,-44,318,324,178
3812,-8960,13352,28.72,496,-425,53,0,773,947,-6268,3920,9444,27.49,-2101,-2182,-6381,293,290,137
3136,-8712,13052,28.62,-1383,2126,1321,0,789,954,-8764,18176,16484,27.59,-1506,-8184,3788,672,599,617
2256,-8516,13540,28.77,-148,-110,-488,0,761,930,-3588,6340,15144,27.54,1003,-741,63,885,737,724
5088,-12236,15584,28.72,-26441,-5068,4781,0,508,899,-3760,6272,14780,27.49,-1305,685,-476,912,782,753
2476,-9908,3672,28.72,660,-2011,1828,0,455,519,-3380,4728,14684,27.59,-2433,413,-300,902,751,727
-552,-20540,7876,28.58,15395,3728,-5042,0,306,542,-2616,5192,15916,27.54,2321,1117,282,821,737,717
5928,-8572,17580,28.62,5535,352,-329,0,678,845,-7152,6968,13432,27.64,6219,14065,-2226,356,453,385
4180,-9084,13492,28.62,626,-1446,-1167,0,794,935,-4060,3232,4928,27.59,-1440,-3416,2148,307,338,103
3580,-8796,13108,28.67,-1883,2299,1512,0,813,954,-1308,3636,16840,27.59,-3955,-10693,1608,289,438,561
2740,-7472,12588,28.62,267,263,-155,0,774,937,-4768,3484,14104,27.54,845,-2154,1654,866,617,742
4476,-11716,15576,28.67,-25589,-4069,3791,0,500,879,-3656,8920,14716,27.59,911,-229,-315,912,720,810
1772,-9956,4672,28.67,1616,-1421,-1931,0,447,522,-2836,6184,14164,27.49,-4671,810,-235,915,672,747
2224,-10744,13040,28.67,13939,2842,-2203,0,357,627,-2088,4696,16072,27.59,-570,-576,764,885,618,673
2956,-7304,15832,28.67,6103,38,-862,0,665,843,-5968,7896,15216,27.59,5382,8748,118,371,436,287
2564,-8996,13312,28.53,92,2093,1043,0,784,918,-3912,2212,8488,27.54,-1445,-800,-3881,337,361,92
2532,-8672,13032,28.62,-1096,973,742,0,786,926,-13984,-3312,19040,27.59,-9331,-9482,4445,277,359,333
1020,-7812,13844,28.62,773,-58,663,0,760,897,-5652,4992,13876,27.54,-528,-1170,71,847,659,676
3588,-9636,16220,28.62,-13471,-5527,1172,0,590,884,-3384,6656,15276,27.59,156,3,-363,905,737,761
900,-14264,6308,28.67,-4093,-4757,886,0,446,561,-3868,5220,14496,27.68,-3451,778,-949,890,736,754
1112,-7304,4632,28.67,2056,1781,2769,0,354,465,-3668,4452,15368,27.49,840,143,426,814,704,730
1968,-6440,17296,28.67,15358,3654,-7803,0,274,675,-6152,6712,15872,27.54,4620,14874,-724,350,487,421
852,-7496,13272,28.62,2447,509,939,0,525,871,-6800,4364,8496,27.54,-143,-2471,10908,314,337,85
3784,-8656,13656,28.72,543,-473,-213,0,674,935,-5824,17748,20712,27.54,-7412,-14394,6409,267,324,205
3068,-8672,13148,28.62,-2056,2619,1442,0,690,944,-6880,6684,12488,27.59,-1512,-23,-596,846,591,639
2248,-6652,14204,28.58,-900,151,-778,0,651,928,-3168,7804,15052,27.54,1048,-704,-86,917,704,775
4724,-13456,12656,28.72,-25521,-4543,3413,0,473,876,-3916,6320,14396,27.59,-1782,623,-726,925,728,784
1768,-10984,3000,28.72,2598,-1346,-1659,0,418,523,-2672,5792,15192,27.49,-3500,-98,432,922,710,741
-3604,-18040,14972,28.67,19348,4275,-5119,0,305,548,-5320,12632,18388,27.54,9576,15170,-5211,397,521,670
5676,-7572,16560,28.62,5822,-746,-114,0,610,841,-7220,5384,8544,27.49,-67,1150,6334,336,329,88
4752,-9632,13004,28.53,1131,-2085,-1408,0,734,933,-3792,6076,8348,27.45,-3957,-5827,-3948,300,288,79
3108,-8560,13176,28.58,-2338,2990,1743,4,738,945,-3016,12012,19300,27.59,-3872,-4210,393,731,513,684
1996,-7900,12800,28.67,738,1383,-56,0,701,911,-2884,3672,15060,27.54,1198,-704,71,889,584,809
2672,-6372,18648,28.72,-21566,-3381,498,0,477,889,-3740,6820,15104,27.68,-1712,401,-733,908,651,830
-2500,-13308,6092,28.62,-902,-3361,3361,0,444,552,-3496,4180,14664,27.59,-2540,567,-479,894,614,781
1604,-17372,11952,28.67,7848,3833,826,0,316,384,-2860,6468,15876,27.59,3523,1569,523,770,580,785
4176,-10528,13344,28.62,9283,971,-5120,0,407,796,-7236,6056,14616,27.49,7826,10041,-2432,318,430,478
628,-7300,13320,28.62,1007,-657,119,0,734,915,-2248,2496,3904,27.59,-399,-551,1942,325,350,90
4016,-8972,13752,28.62,-1035,1178,568,0,797,953,-5076,3404,15796,27.54,-5530,-7189,3690,258,444,593
1832,-8528,12972,28.67,-1731,2418,1634,0,768,944,-3696,5648,14144,27.54,-913,-768,176,858,663,732
2132,-7568,16336,28.67,-6453,-3612,-565,0,647,901,-3872,7572,14604,27.54,4216,-1389,41,909,744,801
2412,-12584,7492,28.62,-6741,-4003,2252,0,482,597,-3520,6980,14348,27.59,-2437,910,-898,918,766,815
236,-8572,3012,28.58,1181,5539,4620,0,344,486,-3100,6548,14720,27.59,-3224,378,144,872,738,784
2588,-7184,15376,28.67,12749,3264,-5968,2,378,675,-4572,7100,17036,27.45,10165,17310,-3404,361,523,639
-1104,-6228,14168,28.62,1537,-1149,-1072,0,582,821,-4960,6568,5640,27.4,-1457,-4236,-913,338,359,88
3688,-8832,13728,28.58,-1672,1809,1169,0,719,924,-3032,3852,16704,27.68,-5417,-11973,1908,305,427,439
1584,-8596,12692,28.67,-1411,1824,1203,0,639,925,-4968,3084,15080,27.49,385,-1068,-436,840,703,726
2984,-7768,17488,28.72,-8687,-2706,-1064,0,529,922,-2992,7884,15048,27.59,559,-90,-483,916,786,801
2324,-14292,3104,28.58,-11377,-5472,1673,0,441,783,-3228,5948,14368,27.54,-3753,1781,-1321,871,765,801
-88,-12660,3164,28.62,9958,1830,-1843,0,320,493,-1436,4852,16656,27.54,5084,6138,-698,494,711,767
2148,-10112,15308,28.62,13517,2025,-7136,0,263,737,-9164,4892,11512,27.54,2908,5158,-1284,349,433,267
2668,-7768,13612,28.62,2129,1032,1179,0,705,934,-4252,3576,6856,27.49,-3767,-3256,1113,301,352,76
4028,-9096,13372,28.62,-635,-407,21,0,782,971,1572,3300,17264,27.54,-5469,-9621,5147,248,314,642
3172,-9260,12608,28.62,-1631,3038,1711,0,754,972,-3752,7336,14280,27.45,2474,-2275,969,865,580,823
1500,-8144,14100,28.58,-394,-78,127,0,712,943,-3372,7584,14740,27.54,761,315,-571,902,679,850
3976,-14196,12192,28.62,-18949,-4360,2995,0,493,859,-3300,6120,14596,27.54,-4792,2149,-1421,835,625,844
1072,-7576,5336,28.67,3768,-1392,-3612,0,442,509,-3148,5036,16064,27.54,658,2534,133,451,558,817
8760,-13848,11952,28.62,15470,7555,-4326,0,332,456,-8920,4712,10060,27.59,3664,8443,-3329,345,374,332
2480,-9112,12600,28.58,2172,-99,-1097,0,740,818,-5616,3992,3396,27.45,-2372,-3897,-48,287,325,79
4396,-8304,13456,28.58,163,-966,-160,0,805,959,-1428,436,16704,27.49,-2221,-9967,6259,248,324,696
3932,-8844,12980,28.58,-2700,4039,3117,0,806,966,-4532,8728,13672,27.49,1044,-1363,647,836,516,814
2608,-9484,13432,28.53,-2184,-709,608,0,754,940,-3972,7584,14548,27.59,509,-194,-295,904,568,840
5484,-12232,13692,28.62,-13468,-5216,1399,0,470,811,-3636,5192,14516,27.54,-6128,1841,-1349,869,576,855
3452,-10432,5928,28.67,720,-2253,-2161,0,434,475,-2288,3688,15540,27.64,543,2497,273,683,511,831
8572,-13192,9628,28.58,4732,8678,-2162,0,335,299,-8784,5616,13652,27.59,6584,11577,-4858,330,440,500
5372,-4556,15656,28.62,1352,1709,1450,0,670,710,-5388,1808,7136,27.54,-931,2736,6328,294,374,101
2648,-8708,13272,28.58,1485,-2922,-2898,0,774,932,-1544,5228,16736,27.54,-6640,-9992,3806,247,360,514
4752,-9056,13404,28.53,-816,712,409,0,821,967,-3484,5640,14560,27.54,-153,-2178,266,821,540,765
2168,-8592,13284,28.67,-2221,2853,1959,0,804,967,-3712,7224,14836,27.59,2951,-1254,250,908,604,838
2052,-8720,13976,28.53,-3881,-2879,-1339,0,695,940,-3368,6436,14568,27.45,-2737,1861,-1400,878,638,854
4288,-11976,10832,28.58,-8723,-4671,3227,0,458,770,-4012,5784,14416,27.54,572,2568,-371,680,607,847
1728,-10512,7612,28.62,3169,-1323,-4521,0,386,479,-6940,7292,15420,27.49,8116,15897,-7427,331,430,634
-2264,-15212,16052,28.58,14968,4799,-3315,0,348,504,-5560,3000,8408,27.54,-1098,-3199,7390,321,345,83
5988,-8124,14028,28.67,3435,-1487,-1232,0,610,901,-11140,20584,14552,27.54,-7621,-13408,9949,249,286,576
4920,-8200,14048,28.58,-569,973,496,0,731,959,-2276,8688,16276,27.59,3222,-2130,1450,500,380,841
2760,-8956,13296,28.58,-4709,2436,2504,0,618,966,-3976,8212,13540,27.49,598,-1524,-470,648,483,866
2756,-9996,15460,28.62,-14995,-1929,1326,0,479,960,-3944,8660,14196,27.49,763,891,-667,710,546,875
-68,-15476,3268,28.58,1104,-5229,-3104,0,381,709,-3352,7128,14284,27.45,-1197,1414,-1028,487,475,878
-328,-8872,3656,28.58,8897,1756,3882,0,318,503,-3680,8168,17672,27.54,4571,6429,-3562,264,439,840
2660,-7604,15036,28.67,10013,4972,-5258,0,380,782,-5936,6480,8532,27.49,525,1158,2368,207,314,177
2160,-8504,12200,28.62,3296,-2376,-1552,0,734,944,-6220,6680,8732,27.64,-5747,-3552,529,216,322,68
5312,-9356,13556,28.48,-1088,1125,509,0,821,965,-3664,4528,16720,27.49,-5077,-10774,3774,214,337,611
2244,-6840,14224,28.48,-10004,91,632,0,729,964,-6368,6664,13528,27.54,2877,-1275,1314,844,523,815
3924,-9480,16136,28.67,-10227,-3900,1401,0,514,926,-3528,8180,14600,27.54,490,583,-696,886,578,858
1520,-9564,5476,28.67,-1353,-3347,-686,0,462,614,-3504,6040,14308,27.49,-3627,3162,-1543,688,549,867
1716,-5524,1292,28.58,-2633,10696,7681,0,307,415,-4140,6176,14988,27.54,1917,7352,-1575,332,435,856
1572,-10304,12804,28.58,10107,2372,-4102,0,318,841,-9232,4476,11712,27.54,7118,15641,-5038,296,360,658
3044,-8484,13152,28.58,1179,-650,-68,0,803,925,-7948,9080,8260,27.49,-3140,-7308,3439,255,317,349
4240,-8828,13684,28.62,-3393,1925,1995,0,819,952,-4384,4868,17432,27.59,-6155,-11742,5689,236,347,754
1012,-8960,12860,28.67,-3117,274,1666,1,611,957,-3952,1100,15024,27.59,4069,-818,506,736,482,824
4012,-9624,17140,28.62,-13845,-2333,2244,0,503,958,-3900,6260,14676,27.59,351,-228,77,863,570,852
-1164,-14920,576,28.48,-8225,-6209,2601,0,375,862,-3480,5924,14684,27.54,-3667,987,-875,854,595,863
960,-10140,3448,28.58,6583,8916,-2901,0,320,535,-2616,4684,15784,27.59,-345,1914,-230,738,516,822
3544,-4028,19488,28.53,17661,3653,-9523,7,255,770,-6396,6072,14000,27.49,3113,9083,-6337,313,431,345
3948,-7476,14016,28.67,2128,-1895,-1461,0,705,909,-7536,1696,8136,27.49,-208,-181,10595,293,337,87
5012,-9272,13604,28.58,-1319,114,435,0,824,962,-4320,10452,12000,27.59,-3030,-9146,6521,263,269,255
2560,-8992,12676,28.53,-4517,3195,4639,0,644,967,1432,4020,15580,27.49,758,-957,-322,807,474,744
2072,-9192,13948,28.62,-3509,-2528,-761,0,529,954,-3636,5288,14428,27.54,2125,-810,-29,894,565,847
1876,-14832,8364,28.67,-20334,-10053,6002,0,473,915,-3592,7088,14468,27.54,-803,609,-759,891,614,869
900,-9408,3548,28.62,6416,-1731,-2742,0,361,566,-3460,6508,14600,27.49,-2000,37,26,846,597,860
6788,-1512,18512,28.62,19383,3330,-5555,0,289,791,-5024,11428,20528,27.54,10173,16982,-5810,340,447,785
7532,-9580,14376,28.58,7531,264,-1837,0,656,949,-6536,4944,6916,27.59,-1327,-567,1215,327,341,117
4488,-9148,13212,28.53,-245,-725,-573,0,805,974,-11920,17372,19216,27.59,-376,-8582,-110,293,276,364
4596,-8452,12352,28.62,-2567,3522,2388,0,777,976,-5864,9044,17260,27.49,-3399,-6391,1859,639,406,768
1280,-5940,13576,28.58,80,-2074,-2248,0,713,977,-3592,6212,14788,27.59,2502,-1030,181,857,564,838
8496,-12328,17512,28.58,-32768,-2795,6237,0,500,975,-3516,8132,14496,27.49,974,840,-978,845,619,863
212,-9508,-1428,28.62,-985,-4785,-1034,0,426,713,-3100,5864,14748,27.49,-912,1843,-1348,675,589,866
-8,-32768,9624,28.62,22466,4553,-5584,0,320,739,-1948,5716,18692,27.45,6239,10244,-7044,328,452,796
6660,-9132,13028,28.62,12412,4346,-6723,0,347,945,-7916,5248,9056,27.49,-611,1768,577,298,326,158
2916,-8588,12816,28.67,1264,-3828,-2090,0,796,978,-7952,3260,7496,27.45,-4290,-3368,-3100,245,344,76
5568,-8948,13616,28.53,-3672,3564,2778,0,816,984,-3068,3664,15796,27.45,-474,-8091,5312,192,315,719
1984,-8768,11992,28.58,-1875,3307,4669,0,547,984,-3476,4916,14108,27.54,-690,-634,12,799,513,836
5144,-10232,18764,28.58,-14546,-3797,442,0,460,980,-3644,7988,14376,27.49,2979,-662,-513,850,571,866
536,-17616,-920,28.67,-5436,-8259,2583,0,323,860,-3380,8044,13896,27.59,-1730,1164,-841,769,619,872
636,-4792,3256,28.58,5940,10549,2668,0,268,486,-2412,6548,15620,27.49,788,2422,589,570,536,871
-2704,10549,2668,28.58,-2704,10549,2668,0,302,939,-6712,7396,13724,27.54,1891,19553,-6072,320,391,684
-2704,10549,2668,28.58,-2704,10549,2668,0,778,976,-7960,4684,7120,27.49,-2352,-3711,3218,267,346,82
-2704,10549,2668,28.58,-2704,10549,2668,0,826,985,-5148,15156,19120,27.45,-7192,-16799,8943,222,320,443
-2704,10549,2668,28.58,-2704,10549,2668,0,532,987,14936,160,20044,27.49,-3081,-2408,-2630,809,487,768
-2704,10549,2668,28.58,-2704,10549,2668,0,445,987,-3080,4636,14728,27.54,-954,-200,-610,901,586,804
-2704,10549,2668,28.58,-2704,10549,2668,0,318,915,-3532,6664,14648,27.49,-2315,379,-902,893,631,836
-2704,10549,2668,28.58,-2704,10549,2668,0,321,551,-3580,5576,14892,27.49,-2268,625,-306,824,602,840
-2704,10549,2668,28.58,-2704,10549,2668,0,312,864,-3564,9340,18148,27.45,9723,11014,-4935,348,519,787
-2704,10549,2668,28.58,-2704,10549,2668,0,809,968,-6044,6060,8704,27.49,1870,-1489,4123,331,321,120
-26882,-32766,30976,28.48,-880,-324,603,0,857,984,-3440,84,5156,27.4,-4420,5135,-12060,279,325,124
4928,-9548,12628,28.62,-3920,2356,4244,0,718,989,-11072,14540,16384,27.45,110,-9680,6012,648,395,770
1376,-8332,12372,28.58,61,320,-212,0,476,989,-2680,4956,14816,27.49,436,-474,-124,888,559,842
4568,-13500,12788,28.58,-21469,-3347,3500,0,390,971,-3660,6728,14596,27.54,2234,1131,-714,861,613,860
1188,-9856,3204,28.62,1917,-860,-1600,0,299,624,-3476,6120,14500,27.54,-777,1328,-572,688,612,869
3764,-6684,2072,28.62,22127,5536,-6296,0,296,793,-3408,8188,19060,27.49,5199,11151,-4118,323,468,852
4444,-9448,14180,28.67,7221,-1636,-3148,0,683,919,-11316,4956,7700,27.45,2174,2466,-1538,304,350,308
6500,-9068,13844,28.62,-73,-3674,-1772,0,863,961,-8928,3272,4544,27.4,-3269,-4155,-633,257,360,96
5568,-8612,12808,28.53,-4151,3928,3311,0,850,969,-4164,3160,19280,27.54,-4975,-13722,6832,240,340,671
1736,-8988,12544,28.67,-2019,1469,503,0,736,970,-4468,5212,13992,27.4,-1230,-1768,-62,852,582,797
6196,-9848,16664,28.58,-19047,-4354,657,0,480,938,-3732,7020,14736,27.54,1285,-630,-69,907,608,831
2932,-13168,5264,28.53,-2056,-5603,452,0,408,637,-3220,6580,14444,27.49,-2512,776,-549,905,636,835
2568,-1640,1788,28.53,3349,6617,5176,0,346,466,-3104,6200,15304,27.59,2064,940,566,794,575,831
3228,-11392,14184,28.67,11498,1604,-5510,0,267,954,-5480,5908,15016,27.49,7049,23067,-2267,325,444,704
2532,-9236,12572,28.53,-79,-84,-153,0,851,977,-7704,6336,6376,27.49,-1048,-3037,918,317,366,77
4500,-9120,13364,28.58,-3517,2188,2176,0,834,984,-9236,-1952,17512,27.54,-7207,-14245,2599,276,334,506
2212,-9356,12168,28.62,-1303,2115,2661,0,548,984,-3052,3124,15396,27.49,1260,-2139,-433,768,589,779
3080,-8788,15556,28.48,-7748,-4050,-474,0,450,977,-3352,7200,14488,27.49,1384,-759,-540,889,689,817
1052,-13524,5716,28.48,-11760,-6783,3642,0,360,911,-3444,6936,14160,27.4,-2093,1004,-855,878,718,829
1428,-10484,4596,28.62,9054,-1668,-2716,0,360,575,-2432,5652,14876,27.49,-1255,1762,75,760,686,834
4276,-5188,16456,28.67,19893,5022,-6589,0,287,841,-4244,9424,18200,27.45,6646,13819,-5006,355,495,671
-632,-7772,13264,28.53,1868,1907,1629,0,783,959,-7296,4988,7164,27.49,818,-38,5944,330,326,97
3916,-8680,13776,28.67,-1506,-1658,441,1,853,987,-4220,-480,8968,27.45,-6376,1749,-12475,264,248,91
4420,-9552,12840,28.48,-4916,1968,3111,0,651,992,-9832,12164,15604,27.4,-4587,-8580,3003,690,581,578
884,-8596,11736,28.62,-415,-324,-451,0,482,992,-3120,6828,15156,27.54,2112,-1169,301,907,759,723
5824,-14388,12484,28.58,-23113,-1590,4286,0,360,980,-3448,7036,14600,27.54,-855,1083,-707,916,794,779
1976,-12488,88,28.67,173,515,-671,0,295,637,-3552,4516,14516,27.45,-1864,1036,-171,856,780,767
11880,-4008,16956,28.58,17408,6755,-5750,0,307,598,-2424,7996,18880,27.45,10025,15651,-4168,369,614,716
5140,-12148,11428,28.67,11102,-677,-5584,0,473,906,-4768,5060,6188,27.45,146,-1943,5298,346,333,111
2172,-8000,13700,28.53,495,-1658,-967,0,804,951,-10820,19784,23164,27.45,-4269,-14054,4794,286,319,275
5160,-9048,13164,28.53,-3078,2046,2494,0,821,968,-4324,6360,16036,27.59,-479,-4332,1259,602,443,669
1720,-8704,13348,28.58,-7124,-1320,1914,0,570,970,-2360,6180,15124,27.4,2010,-1777,475,889,645,810
5404,-11912,14784,28.53,-27465,-3655,4310,0,515,955,-3712,7688,14520,27.59,-1393,485,-766,916,725,842
3676,-9712,1876,28.67,2447,-2286,-2466,0,362,678,-2976,5476,14764,27.49,-5036,1759,-765,890,677,824
11080,-28048,12680,28.62,15539,4589,-4765,0,303,690,-1212,1796,16960,27.4,2841,4553,-601,730,556,689
2832,-8324,14296,28.58,8343,3061,-5538,3,224,924,-8004,7052,11988,27.59,2434,2020,2412,323,345,121
9974,-24328,-15872,28.62,476,-2538,-1855,0,826,968,-2496,3300,9452,27.49,-5180,2869,-9501,333,356,104
5592,-8880,13260,28.53,-1598,2311,1364,0,875,978,-2624,3160,15200,27.49,1310,-7702,3490,454,515,402
2244,-9036,12304,28.58,-2111,3314,2560,0,808,977,-1912,3688,15204,27.4,1127,-1275,626,896,734,772
2732,-8220,15912,28.62,-2931,-3360,-1342,1,649,969,-3500,7744,14772,27.49,693,238,-519,914,800,839
2764,-14076,7080,28.58,-12261,-4303,3237,0,473,850,-3676,5400,14872,27.45,-1450,2478,-1436,899,780,825
-44,-12108,2736,28.62,5139,534,-3515,0,384,511,-2752,4140,16168,27.49,3234,2322,-391,789,720,717
2360,-13592,13856,28.53,15153,3739,-5184,0,310,806,-5460,6492,13712,27.4,5266,5037,464,332,448,198
3256,-8184,13744,28.58,1185,-2598,-2322,0,764,929,-5352,7680,11052,27.49,-4632,-2635,-359,321,358,79
5064,-8356,13976,28.62,-616,617,536,0,837,962,-2452,3768,17320,27.54,-9310,-7521,-925,335,442,265
2936,-9004,12880,28.62,-2520,3906,2688,0,823,965,-4428,6164,14512,27.45,1341,-1418,915,881,650,591
2980,-6820,13636,28.62,-77,-1765,-3230,0,720,956,-3704,6396,14780,27.54,1688,-1050,-104,922,758,767
6836,-14524,13036,28.58,-32768,-6416,9377,0,471,941,-3728,6292,14464,27.54,-2177,1323,-1426,919,773,756
-300,-10148,796,28.72,301,-1211,-682,0,390,604,-2432,3876,15032,27.49,-2018,669,172,835,751,712
2516,-15384,7692,28.58,23802,4611,-6583,0,351,852,-5944,6880,14724,27.54,7677,19027,-6309,355,534,643
6692,-10500,14904,28.58,9854,-2654,-3600,0,555,941,-10712,4624,7856,27.49,651,-1518,21,335,407,354
5792,-8556,13608,28.62,-403,-2780,-1172,0,772,973,-4972,2676,14760,27.54,-5965,-13419,5183,294,448,599
4828,-9372,13160,28.62,-4908,2948,3459,0,722,983,8824,1632,19532,27.49,-2634,-1743,-1735,832,742,753
1216,-8712,13068,28.58,-8084,18,1241,0,485,983,-4564,6488,14440,27.49,308,-439,-570,918,784,801
4808,-12256,14108,28.58,-19216,-2945,2812,0,435,943,-3728,5584,14368,27.45,-5091,1382,-1436,878,757,795
2432,-10144,3904,28.58,4233,-4198,178,4,336,614,-3676,5692,15900,27.4,2596,3730,-1469,668,675,704
8120,-18132,16248,28.58,8942,8956,1141,0,289,519,-9268,4440,11548,27.49,5342,5239,-3801,320,437,229
2464,-10420,12368,28.53,9565,1165,-4135,0,373,882,-6240,2828,5188,27.4,-3482,4204,-919,336,358,84
3044,-8252,13660,28.58,1407,-1728,-911,0,772,939,-3312,6540,16136,27.4,-5526,-8628,3735,266,631,414
4328,-8748,13648,28.58,-4110,3014,3505,0,789,963,-4288,6100,14396,27.49,434,-1180,-49,858,802,652
1648,-9152,12548,28.53,-3842,2259,2698,0,546,965,-3388,7132,15028,27.54,99,-343,-420,914,845,756
