ivmeX,ivmeY,ivmeZ,tmp,GyroX,GyroY,GyroZ,A0,A1,A2,ivmeX2,ivmeY2,ivmeZ2,tmp2,GyroX2,GyroY2,GyroZ2,A02,A12,A22
-7384,-10064,9024,26.98,-301,-576,573,0,774,912,-3588,9268,18520,25.42,3181,7648,-43,322,457,225
-3308,-12124,10436,26.98,554,-1414,-827,0,844,961,-5396,-1884,1460,25.52,3688,4799,-6572,304,364,47
-4476,-10736,9752,27.02,-3121,1272,3197,0,826,965,-5344,-1012,7496,25.42,-4087,13805,-5543,298,458,137
-7208,-10720,9784,27.02,-2240,1451,152,0,795,938,-268,27864,10060,25.42,-3967,-5375,2005,888,854,763
-4140,-15440,10508,26.98,-20868,-5419,-8234,0,504,862,3808,7928,20836,25.47,8831,21750,-7234,498,840,831
-264,-10392,2328,27.12,6405,-952,-7860,0,373,543,2384,10608,6492,25.38,-12228,-13911,11679,334,394,137
-3520,-10064,5412,27.07,2378,12317,15800,0,243,359,-8396,-10476,21904,25.47,-15175,-28723,-2710,331,623,422
-3908,-576,18712,27.12,-1451,-759,1830,0,589,420,1100,1248,18204,25.42,2403,4035,-1817,858,808,790
-2864,-11280,11912,27.02,2069,-4368,-3905,0,769,865,-19036,14584,17848,25.52,2104,15102,-7513,357,499,257
-3932,-11184,11092,26.98,-2722,3360,3946,0,808,909,-10028,7484,12680,25.52,1512,15208,1107,347,388,56
-4908,-11048,10600,26.98,-2787,1607,849,0,714,834,-25268,-5336,1716,25.52,19865,-13373,1567,912,793,557
-4580,-14592,9684,27.07,-21455,-4478,-9026,0,470,637,-1140,5936,20760,25.42,2422,17827,-4418,635,824,772
-2128,-8476,1504,26.98,5181,-1825,-3705,0,324,461,-3380,5360,4204,25.52,-15313,-20689,11297,350,430,112
628,-8512,2512,27.07,3575,12019,10534,0,287,351,27316,-5368,11312,25.47,-5849,-31159,7138,360,719,78
-6732,-10908,18204,27.12,6674,-2112,1046,0,665,682,12424,-11292,20700,25.52,-2592,2271,-1339,931,872,386
-2616,-10948,12292,27.07,2309,-3372,-2801,0,798,929,2108,-4248,17588,25.47,2696,32025,-8389,507,848,675
-3588,-11308,11140,27.02,-2989,1841,3555,0,831,964,-7356,-11956,-5900,25.42,-10516,-10648,1193,336,388,62
-6196,-11528,7556,27.07,-2908,3341,-1587,0,709,953,32767,-32768,-7232,25.47,11203,105,6851,911,784,178
-6468,-14400,11444,27.02,-22559,-3333,-7432,0,477,844,108,6444,16808,25.38,-7285,10668,-4091,918,842,617
252,-7596,1692,27.02,2695,423,-7162,0,301,468,-7712,14592,11900,25.42,3988,11198,257,392,628,215
-1364,-9716,2316,26.98,2518,8554,20954,0,261,309,-13348,-9272,1896,25.42,-11997,-2778,-26321,340,310,50
-2608,-14132,12080,27.12,12177,-4160,-1377,0,534,763,1260,17704,16864,25.47,-3684,-2416,-759,916,872,394
-4768,-11168,11452,27.12,2097,-3066,-2599,0,807,936,-3864,6876,21328,25.47,353,26407,-4556,547,880,593
-4048,-11280,11212,26.98,-3679,1817,3240,0,814,965,-456,13476,12712,25.42,-7269,-11044,9743,366,475,55
-5928,-10016,12548,27.12,-7926,518,-56,0,557,961,-32768,6468,32767,25.42,7982,-26217,2455,895,778,101
-5588,-16696,12652,27.07,-28814,-10251,-9338,0,472,850,-1252,13752,14280,25.38,-1159,6698,-3474,924,867,522
-1608,-3516,1768,27.02,3147,-121,-7853,1,306,512,-15388,11152,17672,25.42,9840,17701,-6225,370,739,374
-656,-9196,6652,27.07,7061,8081,17424,0,295,364,-4700,-2068,-7760,25.47,-2754,13944,-9775,321,382,62
-48,-32768,11368,26.98,14300,-8674,-5476,0,552,812,-28312,26380,12572,25.52,22390,-20124,-285,850,851,572
-7860,-8640,10700,27.02,2861,-3316,-4022,0,756,956,-928,4296,22272,25.38,14410,14673,-5117,434,870,792
-4652,-12452,14120,27.02,-10675,3473,8631,0,721,975,-3484,-2120,2928,25.52,-13462,-23254,5210,307,457,155
-7968,-13500,2540,27.02,-540,-8464,-6781,0,435,762,2368,7968,11976,25.38,-16653,-32768,5799,268,591,596
-32768,-21224,24156,27.12,32767,11678,9414,0,725,928,660,-6908,18808,25.52,4747,5053,-981,698,831,805
-1432,-15368,10132,27.12,-5413,3439,7002,0,812,983,-11584,17140,15912,25.47,11647,15135,-2469,305,496,274
-5324,-27280,-5360,27.02,-1315,-12869,-2103,0,443,825,-11412,-16616,20248,25.57,4459,2740,-32768,251,437,152
1668,-3132,-4828,27.07,-11952,23034,5759,0,318,518,-3300,27688,6488,25.42,-724,-4130,875,921,845,515
-12564,-24004,-2872,27.12,-5170,-8608,-19313,0,838,936,2104,1808,22828,25.42,5967,31729,-11593,493,831,622
-7184,-15260,18680,27.07,-25158,2115,8071,0,606,970,1884,-4064,-7872,25.47,-6342,-20375,6796,340,362,131
6524,-4288,-2004,27.17,18499,-18447,-14127,0,463,638,32767,-32768,-18240,25.47,12258,12596,1375,819,651,716
-22028,-20540,4400,27.17,13855,21936,12496,0,303,554,2520,13236,20592,25.47,881,28667,-9150,372,546,814
-4652,-11764,15464,27.07,-4467,2990,204,0,593,872,3124,4776,-9332,25.38,-2435,-6555,17377,319,335,150
1748,-18524,7176,27.12,-21678,-12239,-8828,0,443,775,-19808,12988,18696,25.52,-12325,-32471,3557,275,554,642
-952,-5788,-3224,27.07,-6618,21242,1834,0,345,487,964,-2560,20876,25.52,780,10097,-1315,475,782,811
-25180,-32768,-19684,27.02,-2717,-12396,-28328,10,741,821,-18688,15016,14320,25.42,-16211,-2366,8702,296,372,176
-2152,-10304,13848,27.17,-6659,7310,11312,0,770,948,22560,6356,22200,25.47,-24472,-32768,2686,274,786,217
-11448,-28420,-15728,27.12,-5630,-18545,-84,0,449,597,1904,11324,18248,25.47,-4698,3697,-3636,844,923,694
-31360,-32528,10024,27.07,-1300,21258,5454,0,323,411,-7604,9764,10724,25.57,9222,19671,-5666,344,800,525
-12588,-8548,19788,27.07,5290,1423,4981,0,806,853,-9468,48,-2476,25.52,-5866,10985,-4796,313,316,71
-10604,-11904,16184,27.02,-24218,5262,2308,0,656,841,-23008,8276,13480,25.38,27971,-10221,3292,805,891,635
5864,4924,2976,27.12,-44,-5180,-424,0,248,480,-3924,10348,16100,25.47,12516,32767,-10682,364,726,625
-32768,14416,32767,27.07,12334,-12425,2724,0,764,397,-320,760,-616,25.38,-3097,4501,-8798,335,380,119
12305,-15339,8704,27.07,-3307,4627,5490,0,862,817,5136,-7476,18940,25.42,-3996,-29887,6520,289,846,672
-3176,-18932,3344,27.12,-20047,2919,-12381,0,521,579,3252,11172,18872,25.52,16652,29582,-4505,367,829,717
-264,-5480,5860,27.12,11725,2178,4504,0,283,314,5504,4256,-9132,25.57,-3701,-23083,-11553,303,380,125
-3200,2178,4504,27.12,-3200,2178,4504,0,848,663,-14804,-7124,15332,25.52,-26461,-32768,1444,305,841,418
-9348,-14708,17144,27.07,-21087,3066,11007,0,858,698,-1168,17940,14612,25.42,15317,18286,-2855,368,866,688
5352,2332,-952,27.07,6963,-8829,-4364,0,187,371,1672,2212,900,25.47,-7995,328,3676,300,454,137
-3216,-8829,-4364,27.07,-3216,-8829,-4364,0,481,294,11088,-13808,13328,25.57,-18471,-32515,-3876,248,852,267
4940,-17088,9372,27.12,-4228,986,-1070,0,847,821,3752,6740,20580,25.57,5321,11655,-3424,574,918,694
-3200,986,-1070,27.12,-3200,986,-1070,0,466,633,-17044,9396,22852,25.47,-129,-1844,2897,340,518,197
-3200,986,-1070,27.12,-3200,986,-1070,0,214,358,-12444,-11720,-16312,25.38,7363,22336,-29625,335,303,207
-3200,986,-1070,27.12,-3200,986,-1070,0,819,724,-16056,18012,16476,25.47,23321,-2123,2165,705,779,811
-3200,986,-1070,27.12,-3200,986,-1070,0,805,877,-6360,6424,8008,25.47,12094,30593,-9966,335,431,677
-3200,986,-1070,27.12,-3200,986,-1070,0,162,494,5532,-860,-20836,25.38,-10084,-9766,-3481,345,371,146
-25033,-8653,-10240,27.17,31615,12863,13033,0,269,492,21764,17284,23308,25.42,10238,-5525,672,467,401,873
-3184,12863,13033,27.17,-3184,12863,13033,0,687,925,-12172,17356,9436,25.47,-2167,24620,-11098,227,344,808
-3184,12863,13033,27.17,-3184,12863,13033,0,406,801,-2432,-2952,2432,25.42,-2777,20309,12628,242,289,139
-3184,12863,13033,27.17,-3184,12863,13033,0,285,434,32767,-19536,19084,25.47,9415,-3106,1784,822,860,665
-3184,12863,13033,27.17,-3184,12863,13033,0,852,970,-5200,-188,19212,25.42,16568,18884,-4487,365,814,739
-8768,-9668,10856,27.12,-32768,-5560,-5688,0,476,978,-7808,-4020,-840,25.47,-10225,-13527,-8691,312,388,127
-1224,2308,-6864,27.07,-134,100,5989,0,342,600,-23156,-7820,23160,25.47,15391,2193,-3869,891,916,182
-22856,-32768,32767,27.07,27759,-16602,-5752,2,749,896,-1424,11304,23292,25.52,9381,25928,-9705,545,924,578
-9464,-12796,19352,27.07,-25893,116,10503,0,534,963,7432,-1104,-1100,25.38,-5531,-22063,23266,331,437,116
-2412,-10800,-3728,27.17,8274,-7021,-6703,0,437,646,-32768,-7048,17880,25.52,-20062,-20521,-4401,286,577,429
-21424,-22592,5000,27.07,32767,10442,6971,0,288,797,2292,4372,19924,25.52,20551,18974,-2875,337,773,769
-8232,-11224,16552,27.17,-19366,6305,11164,0,467,956,-3728,3952,-4844,25.47,-9964,889,64,261,396,134
-7396,-20040,-9552,27.17,-1001,-1944,-3491,0,358,647,-7500,-9824,20976,25.52,-11156,-22278,5768,237,910,501
2316,-22592,-5608,27.12,23563,14129,15404,0,337,514,6096,11852,16820,25.47,22318,18374,-2810,358,932,744
-1276,-11592,13648,27.12,168,-1090,1245,0,831,951,-13660,17912,16144,25.52,-25233,-7478,8101,299,508,115
1232,-13032,4520,27.07,-24498,-18678,-14872,0,260,904,-26868,-8164,10052,25.42,-21008,-32768,-2824,254,878,174
3312,-2036,-11756,27.17,-3204,9289,9580,0,203,512,1340,2324,18504,25.47,-3617,14113,-3346,842,946,584
-3812,-5300,32767,27.12,12204,-11348,-3966,0,752,974,-6864,11596,13368,25.42,9234,13416,4027,308,858,190
-5068,-16364,11992,27.17,-30324,-6104,-2929,0,253,979,-6752,-3772,-15824,25.47,-785,3646,-22127,260,462,101
-3940,2644,-5868,27.07,3541,4341,4426,0,262,601,2704,10444,20104,25.47,-3511,1302,-390,879,887,739
-8876,-20600,20280,27.07,32767,-6148,-7979,0,597,955,-3276,9972,11520,25.42,14754,19285,-10465,354,591,708
-3000,-14312,12180,27.07,-30902,3574,1219,0,273,977,-12996,-344,-6780,25.38,-2176,18194,-18203,344,355,137
-1088,-7124,-224,27.12,8711,1089,-5473,0,272,620,464,5220,19736,25.42,7806,-21960,5720,309,564,849
-29688,-20352,2824,27.17,32767,-6433,-7348,0,664,863,-2988,14300,12396,25.42,9698,23909,-10538,272,402,728
-9640,-11128,18896,27.12,-27282,-8247,-5542,0,272,951,-752,-6360,-9812,25.38,-3401,7430,507,274,339,145
3148,5112,-3640,27.12,17710,-18043,-2503,0,260,623,-9628,-6756,27264,25.38,14834,5368,-1099,747,615,842
9068,-16904,48,27.07,22975,32767,23759,0,259,879,-5128,8324,14352,25.47,7857,26117,-8503,322,422,801
-1904,-15464,11756,27.12,-9260,-812,4512,0,516,968,1428,-5328,-5928,25.52,-6469,9533,-13735,260,278,84
-2776,-17492,-5588,27.17,-13233,-9256,-4279,0,317,825,-4564,11416,14948,25.42,20422,-1535,-1839,795,799,774
-26624,-23312,-15868,27.12,14067,17571,-5025,0,285,915,-5028,6324,13840,25.47,13561,26141,-5283,348,541,622
7212,-19240,17740,27.17,-12899,1275,2425,0,683,995,-696,-1240,-1460,25.42,-3125,16489,-2256,314,373,77
-6252,-19612,-6992,27.12,-1534,-6490,3976,0,428,902,11464,6328,32767,25.42,9625,-20084,-607,825,936,531
-20868,-29700,18208,27.17,32767,18915,-356,0,317,667,-792,9512,18100,25.47,20628,27403,-12324,343,927,635
2328,-23620,492,27.17,-5034,3583,3679,0,859,944,-4456,-2716,3508,25.42,-7106,-17076,-759,251,422,111
-1824,-16264,4184,27.17,-26274,-2215,-2127,0,468,873,11120,-5500,19444,25.42,-8174,-32768,6433,233,926,637
-7028,5684,-1588,27.17,4127,18362,-6928,0,357,573,1644,9152,21264,25.47,17327,28489,-5775,383,946,664
14528,-29816,2404,27.07,545,-9588,-15308,0,680,910,-144,-2200,-456,25.52,-7810,-16647,-919,327,438,86
-2948,-11952,2056,27.07,-32768,560,-10780,0,287,940,-20040,-26784,-2364,25.47,-30407,-16848,-8140,287,739,426
-100,5192,-13012,27.02,-8255,2477,15946,0,255,641,-10640,6076,19340,25.47,18584,19359,1418,391,887,722
-16764,32767,32767,27.12,4855,-11490,-7208,0,874,980,-13088,7868,-1172,25.52,-14287,-109,4409,272,424,156
-4428,-14100,18544,27.12,-32768,-4001,2248,0,503,990,25864,20848,19212,25.52,-31829,-32705,5738,247,860,591
-1400,2848,-696,27.21,2150,2490,-4700,0,380,675,-1600,4332,25704,25.42,21652,19707,-5612,264,945,779
-11960,-25556,16868,27.12,32767,-10025,-12663,0,319,935,-556,2016,-3816,25.38,-7374,-7338,-323,201,443,143
-4292,-17060,13912,27.26,-32768,-2686,-2728,0,403,958,30312,10640,22376,25.47,-32768,-32768,31036,246,827,129
-3468,-3688,-6796,27.02,3463,7993,309,0,286,617,6592,11420,18428,25.47,-1278,5575,-2308,791,957,617
-18120,-6840,26200,27.17,32767,-14320,-1094,0,646,741,-13388,8228,13576,25.42,8379,9494,-11607,344,674,136
-11788,-13808,14996,27.12,-27044,2206,7081,0,438,923,-9848,-6580,-10932,25.38,11800,26555,-17042,336,553,133
-7640,-5612,-4616,27.21,2020,-8848,1153,0,250,579,-6384,12676,20752,25.42,12958,8411,2007,562,899,712
-4820,-16548,6976,27.17,30106,5163,13416,0,226,582,-13860,11344,4816,25.47,-1263,4392,5420,310,633,233
-7648,-13812,23428,27.21,-13462,4258,7966,4,609,946,28956,4488,21156,25.52,-29481,-27932,1413,243,794,77
-8320,-20920,-4528,27.12,6017,-16753,-10979,0,260,790,-5104,6272,20036,25.47,14665,2324,1524,374,956,729
-6016,-32768,18956,27.21,32767,3605,-4958,0,279,851,-11880,11020,10548,25.38,9443,15861,736,243,819,307
-6680,-16280,26320,27.07,-9986,-5229,-1101,0,377,995,3620,8000,-3236,25.57,-10418,3413,-4705,243,398,42
-2500,-17536,-7652,27.17,-12452,-10736,-3193,0,324,941,-5836,-12568,20792,25.57,13623,556,2567,602,952,535
-4724,-31348,15232,27.12,32767,20001,-7421,0,291,857,-6584,18660,12348,25.47,16250,21468,-2003,285,874,322
12388,-30032,-2456,27.12,-7204,4701,3961,0,889,993,-14484,-10368,-8360,25.47,-554,6175,-22528,234,412,39
-7540,-14920,1740,27.07,-9938,-11218,5646,0,439,943,15900,9492,26160,25.47,8351,-9103,4082,794,886,672
-32768,-29604,32767,27.07,26130,5331,9678,0,328,694,-8532,16032,7108,25.42,-2544,15274,-2298,332,464,606
8060,-20112,12352,27.12,-11695,3002,3590,0,691,973,-8440,-196,1544,25.38,3006,19660,1195,251,264,192
-5756,-13420,-4296,27.17,-17476,-6897,-6305,0,353,894,6512,10668,23108,25.47,10750,4784,245,324,793,746
6176,9996,852,27.17,2043,25426,7880,0,297,599,-10756,4740,11824,25.38,-12545,-3793,4142,246,343,262
10580,-22660,7472,27.21,-8994,-4184,-8169,0,708,917,-32768,-24456,26184,25.52,-20790,-32768,-8137,266,471,734
-10132,-14324,-5172,27.07,-32768,-11019,-7929,0,319,865,-4336,7232,17760,25.42,11740,29958,-4639,266,613,806
1676,-3244,-8496,27.17,6364,7953,3658,0,316,592,-8936,4340,4948,25.47,-3827,-8806,1889,246,354,220
-12224,-14996,30948,27.17,18489,-16518,-16238,0,719,904,-11092,14232,11836,25.57,-23209,-29351,9627,676,556,573
-9052,-13420,11196,27.21,-32768,-20064,10177,0,397,912,-1020,11032,19492,25.57,12442,19587,-7310,362,582,784
2848,4896,-72,27.21,5043,-2519,195,0,288,587,-1192,-224,6376,25.47,-2482,-7164,19192,293,356,146
-22636,16824,25016,27.12,28506,4838,-893,0,190,956,-10568,3020,15376,25.47,-20757,-32768,1779,251,337,646
-2540,-12516,17536,27.26,-30320,-12595,3682,0,457,982,-2684,-2628,20968,25.42,9491,14291,-1151,314,412,827
-3100,-832,-1488,27.17,6313,-491,9326,0,286,688,-6440,6304,4312,25.57,-5203,-9581,12971,212,284,161
-15056,25176,20160,27.07,31031,2325,-3247,0,212,928,23052,4436,11984,25.57,1996,732,12942,904,693,449
1500,-15124,17252,27.17,-31006,764,1107,0,203,959,4952,17940,19760,25.52,3895,15605,-12999,516,762,741
-6260,-3872,-4600,27.12,7565,6440,-5141,0,307,695,-13096,-8976,364,25.47,-13314,-1587,7605,314,329,104
2936,628,21244,27.12,32767,2020,4461,0,335,616,32767,-32768,25600,25.42,-8233,-21299,12604,819,600,287
-12360,-11944,19940,27.17,-17725,2585,8014,0,414,910,-3736,4368,20112,25.42,18112,10937,-2255,577,685,617
-13944,-14464,1812,27.17,6486,-12457,-4974,0,278,685,1816,5736,1712,25.38,-13472,-1708,3016,274,383,92
18172,-32768,-6780,27.21,32767,4959,596,0,234,912,32767,-32768,-32768,25.47,3260,25651,14652,855,841,52
612,-12040,20704,27.12,-14239,4352,2928,0,451,978,-432,2792,18608,25.52,5749,10404,-1345,813,922,598
-5780,-16728,-8540,27.07,3453,4435,-5480,0,320,675,-9320,8600,15844,25.42,-11294,-1083,-4566,359,557,82
-15720,-8232,6516,27.07,24375,15730,10262,0,543,506,-32768,17996,32767,25.47,-14429,-21365,11533,819,896,137
-2004,-13804,18536,27.17,-11917,8828,6381,0,867,885,1060,7188,17824,25.38,5514,13832,-3563,670,953,717
-7952,-21964,-4144,27.17,10401,-15912,-3366,0,223,619,-6596,4964,9140,25.42,957,8112,1824,310,714,218
-3184,-15912,-3366,27.17,-3184,-15912,-3366,0,240,453,-6320,3384,14496,25.47,-19725,-28832,-1717,273,804,254
10416,-24708,6020,27.17,-11873,1991,-2740,0,877,722,3732,17776,14760,25.42,-2809,5356,-826,647,944,542
6184,-17292,1940,27.21,-7650,-15035,564,0,203,575,-8768,2116,12428,25.33,12880,13795,2696,292,860,130
-3168,-15035,564,27.21,-3168,-15035,564,0,171,460,-8580,-1072,11548,25.47,-20818,-31084,35,211,828,105
-904,-9612,28504,27.07,28911,30975,-1,0,371,974,11528,-3380,18892,25.42,-1189,-803,-448,883,948,473
-908,-15080,-480,27.17,-7954,-7122,-2947,0,269,801,-552,6428,17288,25.42,7810,19793,-2456,395,940,375
