ivmeX,ivmeY,ivmeZ,tmp,GyroX,GyroY,GyroZ,A0,A1,A2,ivmeX2,ivmeY2,ivmeZ2,tmp2,GyroX2,GyroY2,GyroZ2,A02,A12,A22
-2784,-1071,1181,28.34,-2784,-1071,1181,0,789,956,-3704,5244,14692,27.49,-46,-14,-26,925,864,723
-2784,-1071,1181,28.34,-2784,-1071,1181,0,790,957,-3768,5200,14456,27.54,11,-1,-22,925,864,722
-2784,-1071,1181,28.34,-2784,-1071,1181,0,790,958,-3820,5312,14512,27.54,36,1,4,924,864,721
-2784,-1071,1181,28.34,-2784,-1071,1181,0,792,961,-3812,5272,14644,27.59,49,11,14,925,866,720
-2784,-1071,1181,28.34,-2784,-1071,1181,0,787,961,-3756,5328,14456,27.59,16,-52,19,924,865,724
-2784,-1071,1181,28.34,-2784,-1071,1181,0,783,961,-3724,5304,14408,27.59,-82,-31,1,926,865,724
-2784,-1071,1181,28.34,-2784,-1071,1181,0,783,962,-3704,5156,14496,27.49,-42,-23,-6,927,866,723
-2784,-1071,1181,28.34,-2784,-1071,1181,0,785,963,-3784,5248,14728,27.49,-34,-52,-3,927,866,725
-2784,-1071,1181,28.34,-2784,-1071,1181,0,784,963,-3756,5144,14588,27.59,-72,-16,-7,926,864,723
-2784,-1071,1181,28.34,-2784,-1071,1181,0,781,963,-3756,5232,14648,27.49,-61,-35,-24,927,864,723
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,963,-3804,5236,14620,27.59,-63,10,-30,927,865,727
-2784,-1071,1181,28.34,-2784,-1071,1181,0,769,962,-3720,5268,14572,27.49,-46,-31,8,928,866,727
-2784,-1071,1181,28.34,-2784,-1071,1181,0,762,961,-3636,5200,14576,27.59,51,-38,23,927,868,727
-2784,-1071,1181,28.34,-2784,-1071,1181,0,766,963,-3804,5288,14644,27.59,56,-41,-4,927,869,728
-2784,-1071,1181,28.34,-2784,-1071,1181,0,766,963,-3964,5248,14584,27.59,-6,-39,-2,926,870,729
-2784,-1071,1181,28.34,-2784,-1071,1181,0,771,961,-3720,5360,14652,27.49,-27,-36,-23,927,871,730
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,962,-3796,5384,14716,27.49,-65,-46,-4,928,870,728
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,962,-3816,5368,14580,27.49,-70,-15,-5,928,870,727
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,962,-3756,5192,14392,27.59,-78,-31,-19,929,867,726
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,963,-3696,5148,14588,27.59,-57,19,-22,929,867,722
-2784,-1071,1181,28.34,-2784,-1071,1181,0,779,964,-3668,5200,14532,27.59,-8,-2,-18,928,869,722
-2784,-1071,1181,28.34,-2784,-1071,1181,0,785,963,-3852,5192,14616,27.49,-29,-22,-33,929,871,725
-2784,-1071,1181,28.34,-2784,-1071,1181,0,785,964,-3752,5320,14444,27.59,-32,-13,-27,928,873,725
-2784,-1071,1181,28.34,-2784,-1071,1181,0,786,965,-3808,5316,14576,27.45,-21,-14,-26,929,872,725
-2784,-1071,1181,28.34,-2784,-1071,1181,0,787,964,-3688,5244,14576,27.54,-46,-11,-16,928,871,725
-2784,-1071,1181,28.34,-2784,-1071,1181,0,786,965,-3764,5244,14600,27.64,-66,13,-5,929,872,725
-2784,-1071,1181,28.34,-2784,-1071,1181,0,783,964,-3656,5172,14428,27.64,-12,-29,-13,928,873,726
-2784,-1071,1181,28.34,-2784,-1071,1181,0,783,965,-3812,5268,14500,27.64,7,-10,-27,929,875,726
-2784,-1071,1181,28.34,-2784,-1071,1181,0,781,965,-3804,5300,14460,27.54,-31,-30,-28,928,875,727
-2784,-1071,1181,28.34,-2784,-1071,1181,0,782,965,-3748,5300,14552,27.64,-51,-22,-37,929,875,728
-2784,-1071,1181,28.34,-2784,-1071,1181,0,782,964,-3688,5208,14628,27.49,-61,17,-1,929,876,729
-2784,-1071,1181,28.34,-2784,-1071,1181,0,781,964,-3828,5240,14608,27.64,-61,-31,-5,929,875,728
-2784,-1071,1181,28.34,-2784,-1071,1181,0,779,965,-3784,5232,14536,27.54,-30,-35,-13,929,875,730
-2784,-1071,1181,28.34,-2784,-1071,1181,1,778,964,-3760,5232,14644,27.59,-58,0,-21,929,874,732
-2784,-1071,1181,28.34,-2784,-1071,1181,1,778,963,-3728,5228,14672,27.64,-33,-19,-10,929,875,731
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,963,-3696,5212,14536,27.59,-6,-16,-14,929,875,733
-2784,-1071,1181,28.34,-2784,-1071,1181,0,764,963,-3700,5184,14468,27.68,-20,-16,-4,929,876,735
-2784,-1071,1181,28.34,-2784,-1071,1181,0,761,962,-3692,5260,14608,27.59,-24,-46,13,930,876,735
-2784,-1071,1181,28.34,-2784,-1071,1181,0,750,961,-3764,5256,14676,27.68,5,-12,-13,930,876,735
-2784,-1071,1181,28.34,-2784,-1071,1181,0,747,961,-3788,5224,14736,27.68,-26,-39,-17,929,876,736
-2784,-1071,1181,28.34,-2784,-1071,1181,6,740,962,-3764,5200,14528,27.59,-11,-13,0,930,876,737
-2784,-1071,1181,28.34,-2784,-1071,1181,0,747,962,-3628,5236,14584,27.59,-49,-32,-31,929,876,737
-2784,-1071,1181,28.34,-2784,-1071,1181,0,745,963,-3736,5292,14580,27.59,-33,-38,-39,929,876,736
-2784,-1071,1181,28.34,-2784,-1071,1181,0,747,963,-3764,5260,14500,27.59,-76,-8,-12,930,875,731
-2784,-1071,1181,28.34,-2784,-1071,1181,0,749,963,-3756,5256,14540,27.59,-38,-29,-16,930,875,729
-2784,-1071,1181,28.34,-2784,-1071,1181,0,754,963,-3772,5264,14508,27.64,-57,11,-14,930,876,732
-2784,-1071,1181,28.34,-2784,-1071,1181,0,755,962,-3708,5240,14752,27.59,18,-30,-24,930,876,734
-2784,-1071,1181,28.34,-2784,-1071,1181,0,756,962,-3760,5276,14620,27.64,-70,-24,-15,931,876,734
-2784,-1071,1181,28.34,-2784,-1071,1181,0,757,963,-3864,5316,14576,27.64,-42,-27,-23,930,877,734
-2784,-1071,1181,28.34,-2784,-1071,1181,0,757,962,-3688,5272,14584,27.68,-9,-27,-26,930,877,734
-2784,-1071,1181,28.34,-2784,-1071,1181,0,758,962,-3668,5288,14676,27.59,-58,-7,10,931,877,736
-2784,-1071,1181,28.34,-2784,-1071,1181,0,756,961,-3752,5244,14612,27.59,-46,12,-3,931,878,736
-2784,-1071,1181,28.34,-2784,-1071,1181,0,760,961,-3744,5288,14784,27.54,-37,-1,-17,931,877,737
-2784,-1071,1181,28.34,-2784,-1071,1181,0,763,961,-3740,5264,14552,27.64,6,-13,-24,931,876,738
-2784,-1071,1181,28.34,-2784,-1071,1181,0,768,959,-3744,5324,14624,27.73,18,-15,-22,930,876,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,769,961,-3740,5288,14500,27.64,-9,-7,-11,930,875,739
-2784,-1071,1181,28.34,-2784,-1071,1181,0,770,961,-3804,5200,14588,27.54,-48,-3,-12,930,876,741
-2784,-1071,1181,28.34,-2784,-1071,1181,0,770,962,-3796,5256,14596,27.73,-52,0,-6,931,875,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,771,963,-3852,5264,14592,27.59,-41,-7,-16,930,876,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,771,961,-3812,5296,14612,27.68,10,0,10,930,876,741
-2784,-1071,1181,28.34,-2784,-1071,1181,0,771,961,-3816,5220,14740,27.68,8,-20,1,929,876,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,771,961,-3816,5292,14664,27.54,24,-34,11,929,877,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,771,962,-3788,5276,14512,27.68,4,-51,-3,929,877,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,772,961,-3672,5312,14544,27.64,8,-49,3,929,877,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,771,961,-3668,5216,14536,27.59,0,-16,7,929,877,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,772,962,-3728,5236,14652,27.59,-36,-21,18,930,879,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,772,963,-3772,5236,14448,27.68,-28,-39,10,931,878,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,772,962,-3824,5344,14832,27.59,-6,-35,2,930,878,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,962,-3740,5272,14664,27.59,3,-21,-6,930,878,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,772,962,-3620,5376,14572,27.64,-5,-4,-21,929,878,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,961,-3804,5332,14492,27.73,12,8,-25,930,880,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,961,-3700,5412,14556,27.68,28,4,3,928,878,745
-2784,-1071,1181,28.34,-2784,-1071,1181,1,773,961,-3708,5484,14696,27.68,28,-5,-29,929,880,746
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,961,-3808,5336,14560,27.64,-11,-6,9,928,879,744
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,962,-3824,5412,14608,27.64,-3,-33,4,927,880,744
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,962,-3756,5332,14436,27.59,28,-27,12,929,880,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,961,-3716,5364,14604,27.64,-17,-14,-2,928,879,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,961,-3804,5440,14572,27.68,-51,-17,11,927,880,746
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,962,-3736,5360,14628,27.64,-146,-39,-53,928,880,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,962,-3776,5340,14464,27.64,-135,-63,-83,928,878,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,962,-3708,5424,14592,27.59,-185,-38,-72,929,878,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,961,-3844,5284,14496,27.59,-166,24,-54,930,877,741
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,961,-3864,5336,14688,27.64,-180,4,-46,931,875,739
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,961,-3776,5252,14608,27.73,-114,-2,-47,931,875,739
-2784,-1071,1181,28.34,-2784,-1071,1181,3,775,962,-3916,5280,14672,27.64,-81,27,-43,931,875,739
